application_id,challenge_id,startup_id,ground_truth_technology_fit,ground_truth_problem_fit,ground_truth_sector_fit,ground_truth_experience_fit,ground_truth_team_fit,ground_truth_scalability_fit,ground_truth_revenue_fit,ground_truth_location_fit,ground_truth_eligibility,ground_truth_overall_quality
ad01a33a-3ddb-4418-ac9a-683ce71debc0,273f72ff-7975-4a29-8788-f7c6ee5beb8e,cda66adc-8a2a-4293-911e-b7f177167567,0.0,2.0,5,100,70,100,100,100,False,37.9
3a13ba45-f7eb-483a-88b2-f78a9c67d1ef,85a17dc8-2912-45b6-8624-fd81f71a5495,cf534a81-c461-4b2d-946c-e3922ad180c3,0.0,-1.6,16,100,70,60,100,40,False,33.28
c248432c-08e5-4425-a7b6-18ab476a18ff,4d5c5653-bf8e-46ce-862e-b3b7e1584ce3,99ebc1a6-fb78-4255-bbad-4707c69c4acd,0,-5.8,8,100,50,30,100,40,False,8.14
3eaf23d1-a6c9-4da0-bfe7-67e2a3fc0438,c6407a8d-c6b5-4631-8445-9fb5474f07c7,182d0868-252a-428e-b07a-748081169df0,0.0,0.8,17,100,70,60,100,100,False,36.86
fbbc737a-4791-47c4-86bc-e44775c2e571,c9ae446d-0cec-4ed8-b1b7-bf7206314550,7e5af560-1dad-4de9-87c5-9e6fdd76d160,0.0,-5.2,2,100,70,60,11.0,40,False,26.71
0842d2c4-7f03-42ff-a718-9412ab60731c,15b46f1c-a3f5-410c-952c-d5705a2be4a5,6984a203-00e3-46f5-b524-f864a846c84d,33.33,32.4,11,100,70,30,43.0,100,True,48.23
e42564e9-0470-497a-b5b2-4895654e8549,4ab31420-afd4-45f3-8e51-cb6bf48ca125,4597afa8-01db-4d8d-98da-71c8c2b31c7f,100,64.8,17,80,50,100,78.0,100,False,75.56
81239be0-890b-458a-9a62-1c7a73882dbe,e3fefcef-9bfe-4d2d-aec7-964ff5d7a350,45765258-919a-49e0-843e-345a9c5d175d,33.33,22.0,10,100,90,60,100,100,True,52.4
af844d84-0172-4880-aead-6867c707ae95,84c1d83e-8cf0-4211-b561-68cb9dd7af42,1ba8884a-a257-4c27-bb14-6fa289e7af43,0.0,5.4,1,60,50,60,100,100,False,28.18
dde93410-43a4-424a-a75d-ddbdea7e798a,c4ff8043-795c-4939-8a95-953711753ce9,c44e0f2b-c158-4b3c-9014-e266a3e2d119,0.0,13.2,8,0,90,30,14.0,100,False,19.64
23f64e27-0152-4c3e-8325-16b8910e5379,98b18b99-09b1-4480-8e0a-e6b62203a9dc,e3167db0-b619-49c7-a046-befb889b89f4,30,23.0,10,100,70,60,100,40,False,46.6
3ee4da69-f51c-4226-92a3-259f7689c0fa,9f5ecb7e-28d4-4647-9117-0726e7eca285,fed14d4a-b7aa-413d-8c0c-d73e3c793af1,0.0,7.0,15,100,90,100,100,100,False,61.9
9f681e96-df03-4581-9d5c-1b623fb938a8,15652769-6889-45a0-b08f-3263d4450a57,248960cf-d768-4af9-af7c-f8c43770754f,0.0,15.6,19,80,70,30,77.0,100,False,34.37
26b88bd6-9691-45c2-8ccb-1a9c5457598e,6649f2a7-84f5-4e94-88b8-38afab9d76f7,9eb958b0-21db-4304-a0b0-70ece4b62435,30,25.4,16,100,50,100,100,100,False,50.68
3d5459f1-90fb-4118-8dee-945671609736,7b33abe6-5813-4f74-a374-5ec39b676bcd,f714165c-b4c8-49ef-a490-c95c33df0efd,0.0,7.2,18,20,50,100,100,40,False,43.24
48e350c8-7de9-4b1b-b556-34dc7500bc3f,8dd3b10b-43d2-4148-a68b-2f2d3822a084,3e24b50b-befd-43d3-8d67-7a9696244119,66.67,47.8,2,60,50,30,100,100,False,55.26
24b17122-46ab-4d10-8753-bdaaf518fcf4,df5efbd6-10c0-4314-8631-6cfd8cd96a1a,e12fded7-0e91-42b7-a0d2-a2cb0611239d,100,90.0,50,100,90,100,100,100,False,92.0
da42586d-770a-4259-93f6-0f8113436be7,7b33abe6-5813-4f74-a374-5ec39b676bcd,6ad25d19-2fe8-4bc3-af54-9360623a6b76,0.0,14.8,12,100,50,60,100,40,False,34.16
30602b1d-74c6-459e-ad15-34cb38cb871e,6b9511fa-630b-46d9-9da9-89a13ef57a3b,2eb276f9-7219-4e40-83d7-c7dc6e9b5272,0.0,14.0,20,80,90,60,100,100,False,38.8
18e927a8-e255-4755-9dd6-5705ee5bb7fd,c4ff8043-795c-4939-8a95-953711753ce9,e1223ae1-f82b-462e-8642-2e2fb9de839b,0.0,-7.4,4,100,90,60,100,100,False,35.92
5df6ea18-c6c0-4951-ae0e-f1dadf882e37,e1bfb432-bb1b-46f0-a4e4-76cce968e7b1,77a7cc7d-d961-4298-bb38-76ce3de5b5d6,0.0,10.4,6,100,50,30,22.0,100,False,30.28
8d509c7c-141b-4a69-9e2a-a47abcae5c01,85a17dc8-2912-45b6-8624-fd81f71a5495,48f59409-4ec0-42eb-9844-4c9baf7cbaad,66.67,42.6,19,100,70,100,100,40,True,64.42
6878286b-1526-41b6-accb-5dc3b87c6c09,c8559569-f080-4d3f-b9fb-d404aaeaea5e,3a1ff3c5-e73a-4f47-92ab-132e2860b761,0.0,9.2,3,100,90,30,100,40,False,34.64
4a42c3b4-47db-43fb-8ad6-86345c692dc6,17f1dc4f-32f6-481f-aaf2-59d5506eaf5f,24e3e501-473c-4fb0-9b26-1eaef1f8749d,100,56.4,1,100,50,30,100,100,True,72.88
dc14953b-2a83-4a82-92cb-072393fb288b,15b46f1c-a3f5-410c-952c-d5705a2be4a5,0659e776-0766-434b-ad31-6eff0218b319,0.0,6.0,20,100,90,100,100,100,False,42.2
5a6df92c-faea-4de0-90e9-0846f57c8b77,ee7cc185-e6f3-41ed-af6b-fbf4a2d996e3,089b0127-9fb0-45af-83e4-a95a4d48d817,10.0,68.0,100,100,50,30,100,100,True,50.1
624e27f4-d4b2-4671-8490-66d4c7bc8ac7,61370f10-eee0-4038-868d-5f5c912b2943,5bfdd6db-3a91-4ab6-8a9e-d26b298d2875,0.0,7.0,10,100,70,60,100,100,False,37.4
a42584ca-5212-4b84-922c-4a1c09479f86,8dd3b10b-43d2-4148-a68b-2f2d3822a084,a3a5d6f9-4a03-478f-9e34-58ebde7ec532,33.33,12.0,0,100,70,30,100,100,True,65.9
b3bfe3ec-d1b9-4cf7-b3fb-08a94026aee5,8c16eb41-a593-4db1-8576-acfb20a95d5d,21b2ea32-05d5-4b97-9c8c-e5459dfbc9ac,0.0,-8.6,1,100,50,60,100,100,False,31.38
3cd18e46-87fd-47e9-8825-a6a1fbfae67e,c4ff8043-795c-4939-8a95-953711753ce9,348eac6a-7bf5-47a3-89ae-536fd925fa35,0.0,-5.2,12,100,90,100,100,100,False,39.16
aa6826ec-5568-44ff-893c-e2c5ba0b2579,ef73ef9f-dc66-486b-b172-14af6d121c0a,b1341b0b-753c-4b6e-a147-b775b0eee301,0.0,5.6,9,100,90,30,100,100,False,37.52
57dcddc2-5a78-4772-8354-6033b12626e8,81dec053-8422-43eb-a339-fc1bd5b50d1d,a4658e2c-9612-49cb-8d07-38c0a30dbfca,0.0,9.2,13,100,70,100,100,100,False,60.14
313356d0-2335-428c-b64c-2cef2df64e61,4ab31420-afd4-45f3-8e51-cb6bf48ca125,35e852d4-e5c6-4e03-bb27-4d38c6e63f8f,0.0,-7.8,3,100,50,60,100,100,False,31.74
a492ee72-1f4f-4a2f-9227-43c62e7c9685,15b46f1c-a3f5-410c-952c-d5705a2be4a5,ecc7d28f-aa67-49a2-9978-e391762b457d,33.33,17.8,17,100,70,100,100,40,True,49.26
074f6df3-006e-41cd-a806-5943cf725f61,f9c2d49e-1a3c-4523-b4a2-9c92d21096f3,3649cb7c-cf88-4ee3-a121-057425eb4948,30,29.0,20,100,90,60,0.0,100,False,48.8
1919d188-eb25-4854-ab11-f6699cd91899,054b0c11-1d61-479f-a466-3a53c02ac41c,0659e776-0766-434b-ad31-6eff0218b319,100,64.8,7,100,90,100,100,100,True,82.66
d50a5312-5295-4a6a-ae8f-eb80dd998fa4,499c8955-5d2a-4cc3-b2cd-8759992b46c0,cb8c5b7e-15f2-4d5a-b7da-5d3d0442c18d,100,68.0,0,100,70,100,100,100,True,80.6
49919cd6-d76b-44c3-9383-3236e5325453,949173bb-98e6-44f5-8862-71f45f0c5487,f7333188-8cb4-477e-a9c7-3ce3c15c5d05,30,22.8,12,100,70,60,100,40,False,46.76
34fa226a-6145-42e4-b8f1-9b6859df7fea,ef73ef9f-dc66-486b-b172-14af6d121c0a,bfde98b5-8954-42c7-9a9a-e51db0d0e5b0,100,59.2,8,100,90,100,100,100,True,81.64
a159fff5-88e1-49c7-8c91-d104bfd39155,8073490c-13f5-485d-a8ae-d98f07e35552,e56cc909-a3be-43dc-9838-a2ae6d6e2f72,100,63.6,4,100,90,30,100,100,True,78.62
d87b8c4e-d721-4601-9b0b-f7732c14fcb4,d8162f8f-3cfa-4694-88fb-5ae06faec86a,c6c2cb55-4fee-4999-a56a-706eb30f42c1,0,3.8,2,100,90,60,19.0,40,False,10.91
e42c3b65-bd15-42b1-a63c-495b91feea43,273f72ff-7975-4a29-8788-f7c6ee5beb8e,ebd6a3ae-4619-4e2e-b07b-a8fa43e9f450,0.0,-3.6,1,80,50,60,100,100,False,29.38
fd415617-7f02-48e6-b253-8822babcf5ed,054b0c11-1d61-479f-a466-3a53c02ac41c,66d6b53d-c06c-40a9-9ab7-eb8db23d401c,100,52.8,7,80,70,100,100,100,False,75.26
289a4eaa-450b-4271-a181-d4d14d8833c2,6b9511fa-630b-46d9-9da9-89a13ef57a3b,b6b30219-122d-4806-939c-3e55e24bc242,0.0,9.4,16,100,50,30,100,100,False,34.98
8025451f-7b9f-439c-8b9e-d01a301b30ea,9f5ecb7e-28d4-4647-9117-0726e7eca285,cfaf3449-c444-4a08-ab5d-3a2fec719bc6,0.0,-6.2,7,100,70,60,68.0,100,False,32.86
f5fa3707-e55e-4d94-9b3c-3f8e6e247dea,92d00461-b2fb-45a6-9391-8f78fe52be78,0748e95c-c1a2-468d-9a74-26edeae4fe98,50.0,28.6,14,100,90,60,100,40,True,56.12
9dafc97e-4c34-4d49-94d9-17a7eff97d32,aaebbf9c-00ad-4aba-838b-0c0824c87134,2cfa0732-7d24-4bcb-a1fb-57a989cea4e9,33.33,57.0,100,100,90,30,100,100,True,66.9
1733e6e3-07ed-4e65-ac97-ef4e7efb5f60,6f313b7e-04a6-4ad3-bc54-cbea33d1b2a0,2b90c422-34ec-4309-93be-b01b487375f6,0.0,-6.8,3,100,90,30,100,100,False,54.44
052f5703-e1a9-404d-b5e9-9574d869a107,095c62af-346a-471b-8517-5269bcd0cab0,b9396b75-e025-4560-86db-13320125825d,0.0,23.0,50,100,70,60,100,40,False,41.6
8eaf18e6-5bae-4918-a232-cd0668d275c0,ab452b12-5473-4fb2-b39c-3efafcc2ad48,ad4020db-5274-41fc-88f0-5cd7c08be7ef,0,6.6,19,100,90,100,100,100,False,22.22
eae77329-4a46-483e-8a9c-d3d06de18d8c,61370f10-eee0-4038-868d-5f5c912b2943,edd393cb-2f44-452a-b29a-d21d97c3b5e9,0.0,2.0,5,100,90,100,100,40,False,36.9
32b0cfb7-255b-46fb-956b-bd4b177fe6a3,e257edbd-289c-420b-9e7f-fbd7e8aee60e,b7afa732-01e4-45ce-857f-6228c6847384,30,26.2,18,100,70,100,100,40,False,50.04
e7d8139f-5f1e-4a91-a00e-d8ea809cd678,ee7cc185-e6f3-41ed-af6b-fbf4a2d996e3,d3a6102e-af08-4333-831e-979f86fc7982,10.0,23.0,0,100,90,60,100,40,True,33.6
856eb85f-b845-42b8-bacc-2e9c1edb7d73,7b33abe6-5813-4f74-a374-5ec39b676bcd,558f4fe0-60f0-4539-baa4-ae7a4ccc2eaf,0.0,0.0,20,0,90,30,100,40,False,19.5
126f7677-e6a0-4ed2-847f-d0ada47b97e4,054b0c11-1d61-479f-a466-3a53c02ac41c,352006a7-8aa9-4218-bad0-884a130c13c1,0.0,7.0,20,100,50,100,14.0,100,False,34.1
a98b1020-fec9-4872-a150-039a5bdc61fa,4d5c5653-bf8e-46ce-862e-b3b7e1584ce3,53e20dcc-01f0-4f6c-a0bd-9680bf51794f,0,1.8,2,100,70,30,100,100,False,14.06
4b356628-224b-4ed8-9445-517f3e431b19,92b97765-6f3e-40bb-8e7e-728edd7445a8,5a091fbe-1600-40fa-97e9-ce1257a31223,0.0,-4.4,9,20,70,100,100,100,False,25.02
9249f640-b077-46cb-a6ce-6f1e4ee34973,61370f10-eee0-4038-868d-5f5c912b2943,b8a2512c-03bf-4ad1-b4fe-160238438be8,0,-1.6,16,100,50,30,60.0,40,False,7.78
fc352c28-2716-4926-8c8a-c6bb4fb5c84a,84c1d83e-8cf0-4211-b561-68cb9dd7af42,9ce1d0f1-07f1-4073-868d-c1c01e668749,0.0,1.4,1,100,70,60,100,100,False,35.38
2324b5da-510a-45ac-a024-b1d9a44e1f91,681d46c3-f91d-44c0-bff1-a526ce5fb88a,c7438f93-cb0a-4596-b6c4-d1edf10ad1e5,0.0,7.0,10,100,70,100,100,100,False,39.4
09f52bfc-696a-4384-8787-5def799613d5,949173bb-98e6-44f5-8862-71f45f0c5487,e305f70b-f209-42ac-ba50-453469a52b15,0.0,0.6,4,100,70,100,100,40,False,34.52
e3d464bd-3eeb-49f4-aafc-99054660f60b,481c093a-286b-4170-a785-d71a646f547d,c4d712be-0fae-4f3e-b37d-6f1af1912f0e,0.0,0.6,9,80,70,30,100,100,False,31.52
15aa68ed-5a1f-4f42-a87b-f2912f0dcfb3,275c6c42-4302-475f-b7bd-a5bc47571afa,0642c23f-c71d-4e86-9368-86177acc6f5a,0.0,26.0,50,80,90,30,100,100,False,42.7
7db95699-025e-4845-9490-8210c28acba1,6e2f67f9-786d-4e89-ba5e-068c7ddd0b16,9e58f728-7fdf-4330-b7c5-4b7492410afc,0.0,-3.0,10,100,90,60,100,100,False,37.4
c3889516-2db5-41d7-beb1-6733b1828f7f,5eabc2fb-da29-47cc-a1da-017581b62197,f10df424-88e2-462d-a394-1988fea2ae0a,0.0,9.2,8,100,90,30,100,100,False,38.14
8e31e71c-4ae1-4340-b106-c7a357b356ed,a3a55dc2-47e8-44fe-a06a-604dd049b2cd,2ead47b1-ab6c-4275-9b5d-3e16ee47e079,0.0,2.0,5,0,90,60,100,40,False,19.9
6d77f95a-87b8-4f7d-8634-053fb5382785,054b0c11-1d61-479f-a466-3a53c02ac41c,13e9d2db-61f8-4320-aa06-2c12782d3b26,100,58.0,0,60,70,60,60.0,100,False,68.6
f8163c0a-10ef-4b26-987a-2c66b3c05517,0661d731-4940-4d47-9684-a27d07ac9a48,feb9cb7b-e69d-448b-955e-b4dee6df40a5,50.0,26.0,5,100,50,30,100,40,True,49.2
cf9a4bff-2667-4022-8e78-b98ce76e033b,681d46c3-f91d-44c0-bff1-a526ce5fb88a,6e3e1613-35dc-4611-b43b-6881c2636543,33.33,14.0,5,100,90,30,100,100,True,48.8
4f81eeff-b14c-4546-b5fb-f55cd421e524,9f5ecb7e-28d4-4647-9117-0726e7eca285,4a34f2db-72b7-4b9e-8738-16988a857506,0.0,13.2,8,100,90,30,59.0,40,False,33.89
b6b46f40-15b8-4681-a36b-aee3c5f9a442,968c287b-05d3-41cf-934e-75910bd4f94c,17db5ca6-eee9-4cbf-9b63-50139c1e166c,0.0,10.0,10,100,90,60,100,100,False,40.0
56c45d85-e631-45d3-8b95-103df8a35d27,9f5ecb7e-28d4-4647-9117-0726e7eca285,8548f31a-913b-4d70-9125-82d8e74ad21b,50.0,67.0,100,80,70,60,100,40,False,67.4
87d3b6b8-7baa-4778-9ce2-cd2019558a94,6b9511fa-630b-46d9-9da9-89a13ef57a3b,7cc12ae4-ccb5-41f2-9701-1f376b25a26e,0,-1.2,7,100,90,60,100,100,False,17.46
0d24c9de-f911-4ea5-8687-c18227e744bc,785d8c39-f63d-4e16-afaf-b4669da59ed7,8ad06016-55a2-45eb-954f-ea540856012a,0.0,10.6,9,100,50,30,100,100,False,34.52
b4b0cff6-6349-41eb-a6ca-9b2e2330a6cd,5eabc2fb-da29-47cc-a1da-017581b62197,e9f38e4e-65a3-49cf-a04d-7ae01622c98f,0.0,9.0,15,80,50,30,100,40,False,28.8
6ec9811d-9784-4db8-ba35-e81e56cdd9b3,a3a55dc2-47e8-44fe-a06a-604dd049b2cd,b9396b75-e025-4560-86db-13320125825d,33.33,37.2,18,40,70,60,100,40,False,42.24
50a20111-f86c-445e-b224-4a4201ec12b2,74c6741e-4b17-44b6-bae9-1e967acb7ef7,076288bb-bb69-4d83-9e3e-281002c6116c,0.0,10.8,2,100,90,60,100,40,False,36.36
4cf36512-482a-4f6c-817a-b9dbfa948bf7,e3af6c35-cd72-4ebe-81d0-a93493f3d4f3,fb5f427c-cde5-4670-912d-67841ab6d8cb,30,28.6,9,100,70,60,53.0,100,False,48.27
1c94b5a0-9f1b-46cb-8258-32467a2e90a2,275c6c42-4302-475f-b7bd-a5bc47571afa,565ff821-2ce3-49c0-b8a4-249bc9ff887a,0.0,10.6,14,100,90,30,11.0,40,False,31.57
6e1f8354-1df2-4eb4-8ee5-5bbd344306d3,499c8955-5d2a-4cc3-b2cd-8759992b46c0,b763cf62-d912-4da5-8c19-4e29255d0fdc,0.0,0.2,18,100,70,60,25.0,100,False,53.09
989c7d19-fd46-49d1-9ac3-8c8831cb9eef,095c62af-346a-471b-8517-5269bcd0cab0,690062e5-0fab-4748-a4e7-df8123c7c6ac,0.0,-7.6,6,100,70,60,78.0,40,False,29.98
895b5639-7c0c-4222-a3b2-a042b617cc78,a361db93-a537-487f-ae2a-bbd166ad2d05,6b312452-9954-40cb-a5b4-af8ad37f776f,0.0,10.2,3,100,70,30,100,100,False,35.84
124ec3cf-c39f-43a4-88d0-7bd639a041b8,a67da432-3c5a-445d-a9b9-607bb83a9650,a306967b-af2e-4179-b22b-cf1619e3fceb,0.0,6.8,7,80,50,60,38.0,40,False,25.96
331f39e4-7bc7-4144-af27-b916dc743cba,98b776f3-143a-49e1-afab-2a677ea2f30c,56fb2842-c4e4-4f8a-909e-e8160a59663c,100,67.6,4,80,50,100,80.0,100,False,74.92
bb07856d-a388-4567-959f-fe4dc818b776,129734b4-582b-42d2-b98b-03101cec4267,183f59c6-9f2f-48b2-ad10-c49f4533e544,66.67,36.2,13,80,50,30,100,100,False,77.04
d96aa2eb-9a68-475d-b428-38685b374036,095c62af-346a-471b-8517-5269bcd0cab0,0f8a4ce3-fdb5-44e6-8bef-826a690bafac,0.0,12.8,17,80,70,60,100,40,False,33.26
196ecec7-765f-41db-b1f7-241358b6ee7c,e7f45d2f-34cb-419a-8270-bf960d8fe50a,288c450e-a93a-4e93-9f2e-e89d13e0d96c,0.0,8.6,4,100,90,30,100,100,False,57.62
15c7b894-b70f-40d1-9bbf-b248e363faee,e257edbd-289c-420b-9e7f-fbd7e8aee60e,5029c8fb-398a-448e-b649-822d0182c5ef,0.0,4.0,0,20,50,60,100,100,False,21.8
ef111228-bbea-40b3-b528-3227a6f151cf,bbd7135d-3d8b-4dae-bfee-367dbf4c0cfc,0a553627-709b-44d8-a606-bcd1efb67bbd,0.0,11.2,18,40,50,60,100,100,False,28.04
a15968d9-d533-4f84-9401-07d4415e95de,17f1dc4f-32f6-481f-aaf2-59d5506eaf5f,f10df424-88e2-462d-a394-1988fea2ae0a,0.0,8.8,2,100,90,30,100,100,False,37.46
3f6c9265-996d-41de-a20c-cc5edf0d9526,b9f04e83-3bb9-41f6-997a-3d6f215e51ef,df7a2718-d960-4e72-8614-32be9ecb8824,33.33,22.6,19,100,70,60,100,100,True,51.42
8fd6b931-24c5-4f60-9dd4-d2aeb8946ae5,f26223d3-22b0-4b85-8732-fa949fef8692,288c450e-a93a-4e93-9f2e-e89d13e0d96c,0.0,1.8,7,100,90,30,100,100,False,56.56
94a85e18-857b-4cbc-97fe-db6153c83cbd,46595dde-9e76-4044-950f-b4eb06b14bd5,ea315dc4-63a4-411d-b197-70c969cb31ab,0,12.2,8,100,50,30,100,100,False,14.74
df54bb39-e1d7-4e4c-a29c-8aa2f0272d94,c8559569-f080-4d3f-b9fb-d404aaeaea5e,c687b87f-59d8-4c82-b16e-35d7659249f0,0,28.4,11,100,90,30,100,100,False,31.28
05978e96-e3b9-4bbb-9705-1757f5add712,6f313b7e-04a6-4ad3-bc54-cbea33d1b2a0,75188420-4853-4e77-b836-80a615b9872f,0,34.0,20,100,70,30,100,100,True,32.3
19765c70-26e5-41a2-8f7b-0490e7055988,4f7ec1ca-4230-4de6-b0a3-47677ae5458e,0e01dc91-e914-4f60-a88f-f0edf02b6233,50.0,41.8,17,100,90,30,100,100,True,60.56
8c07e977-b61f-490b-afbb-cfaf110e5633,e528eb83-f214-4ffd-8fdd-d075a3c70218,590aad35-b8e6-406e-ac79-7b23a34d58ca,0.0,-1.4,19,100,50,30,100,100,False,33.12
e55a95e7-9976-4e11-a644-5fbaa744c80f,44f895f3-ab52-4c68-be7b-108a8c8f3740,626b9b80-a558-46d3-a543-2ba59bcf4644,0.0,12.0,5,100,70,100,100,100,False,59.9
d0533602-4e1f-46f4-94c7-bdbb373d78dc,b90cb24f-9d36-494b-97a7-09823f46832b,ec8ba342-c8f7-403e-865e-55891a74ea2b,0.0,10.2,8,100,90,100,36.0,100,False,38.64
72b150f2-b4bb-4273-9927-111a7a85828d,bdafab8f-2f56-4402-9372-d46f9e7f63f6,281ab833-74c7-4d39-9615-c4ddaf731744,0.0,20.0,50,100,90,100,100,100,False,48.0
ee728597-5fd9-4433-a3df-6b69415e04a6,84c1d83e-8cf0-4211-b561-68cb9dd7af42,2880540b-aee6-4cab-8f0b-ec2f50b2bdad,0.0,5.0,5,100,50,60,100,100,False,34.5
0f7913cd-9552-47be-8d29-3a7ed9c2d4a6,85a17dc8-2912-45b6-8624-fd81f71a5495,83eaaed2-5d35-43b6-a84d-70cd4844968e,0,-8.0,5,100,90,100,100,40,False,14.9
39a57d41-d4b8-40ad-b950-b071d709c7c0,74c6741e-4b17-44b6-bae9-1e967acb7ef7,dc046e4d-f348-4bbd-ba3f-d213930f6611,0.0,5.0,15,100,70,100,100,100,False,39.5
273d5e70-8bdd-4843-8695-261a804203f8,f26223d3-22b0-4b85-8732-fa949fef8692,4cb89952-8585-4b0a-97f9-4bc7a13eb651,33.33,34.4,11,100,90,60,100,100,True,54.98
f699de86-04cc-434a-bd14-ce6666b91c84,0661d731-4940-4d47-9684-a27d07ac9a48,43ea3e06-7f82-482a-a09e-4544982aa76f,50.0,60.0,50,100,90,30,100,100,True,67.5
cdea7dc0-5515-45ac-a12f-db4ae24deca9,d8162f8f-3cfa-4694-88fb-5ae06faec86a,e910f92c-ce05-437d-9d75-099712e9b46f,0.0,7.0,20,100,50,60,38.0,40,False,30.3
657c4ac5-7cbb-4054-af13-a3e63f3e15de,81dec053-8422-43eb-a339-fc1bd5b50d1d,1cde932e-5029-4d16-90b4-9e9b782713ee,0.0,12.0,20,100,50,100,100,100,False,39.4
8a2a2f4a-7879-4362-9657-45a9aab7db2b,c3525510-84f1-4703-b98a-c6e507b008a2,c9005a73-c6f0-4353-9d85-75fc1a3e15e4,0.0,1.0,15,80,90,100,100,100,False,37.7
ce4edcbf-f3ec-4ca8-8368-043fc1b44d98,23a5d305-eda0-4e94-8e98-f4c86a0ad297,8439035b-f7d2-4810-80d1-f10219ce4d88,30,20.8,17,100,70,30,100,40,False,65.36
24c49415-b63d-469a-af04-1372b5144704,7b33abe6-5813-4f74-a374-5ec39b676bcd,a1154c45-8602-4d12-b948-38ad9c66b8f2,0.0,3.4,1,40,90,30,100,40,False,24.28
f1f44526-7aa9-4cb3-a3c9-823250c249ab,a361db93-a537-487f-ae2a-bbd166ad2d05,b6b30219-122d-4806-939c-3e55e24bc242,0.0,-7.4,4,100,50,30,100,100,False,30.42
8f9f4060-5cfc-42d3-8c84-b2647c8ba984,e7f45d2f-34cb-419a-8270-bf960d8fe50a,c7438f93-cb0a-4596-b6c4-d1edf10ad1e5,0.0,5.4,6,100,70,100,100,100,False,38.68
211ff8fd-0cf2-4551-8ad1-beec25eea7df,98b776f3-143a-49e1-afab-2a677ea2f30c,c687b87f-59d8-4c82-b16e-35d7659249f0,0,5.4,11,100,90,30,100,100,False,17.68
12ca8a64-e898-493c-aae1-1922fefbb618,785d8c39-f63d-4e16-afaf-b4669da59ed7,5ee76dcc-fc40-4f60-9bb8-eac17b31dd52,0.0,7.2,13,100,50,100,100,100,False,37.74
03fa189d-c25b-4055-a24b-60732536aaf1,5eabc2fb-da29-47cc-a1da-017581b62197,ad4020db-5274-41fc-88f0-5cd7c08be7ef,0,11.4,16,100,90,100,100,100,False,22.88
777e0a15-d496-48dd-8477-66b276b04652,a361db93-a537-487f-ae2a-bbd166ad2d05,3bf27ae3-08d1-4a64-b12d-da3e902c9ed4,0.0,6.0,20,100,70,100,100,40,False,37.2
8217cb42-4da9-479d-b738-a994205d5487,ab452b12-5473-4fb2-b39c-3efafcc2ad48,cc50582c-b6c4-4817-ae0e-1793cf6e408b,0.0,5.2,18,100,50,30,100,100,False,34.34
4b7100e2-3008-44e8-98b4-7b85dbd58d04,4ab31420-afd4-45f3-8e51-cb6bf48ca125,c9005a73-c6f0-4353-9d85-75fc1a3e15e4,100,79.0,50,80,90,100,100,100,False,86.8
0fd04e7d-62e0-4c6b-8b53-7c5a1e7f8a50,34c42a9b-ed9b-4714-90f4-719a0ab75118,11cfc8f9-eebe-43c3-9824-c097ce4480b3,100,89.0,50,100,70,100,100,40,True,86.8
ca86f433-9a22-4efa-98e9-b527c8505a04,46595dde-9e76-4044-950f-b4eb06b14bd5,7717e7bf-ec91-4cd9-89a3-074283599982,0.0,9.4,6,60,70,30,100,100,False,29.98
06058df3-eeec-4ae1-aa27-92e8314dc1e4,8c16eb41-a593-4db1-8576-acfb20a95d5d,183f59c6-9f2f-48b2-ad10-c49f4533e544,100,73.2,18,100,50,30,100,100,True,97.94
af5968ad-d8c0-4761-bbda-1dffca02d363,4d5c5653-bf8e-46ce-862e-b3b7e1584ce3,43fb51c4-1201-467b-a744-c2eb1be99c89,30,67.0,100,100,90,30,100,40,False,84.9
867695b1-bbea-4a0f-a02f-d2f70d5f0828,8073490c-13f5-485d-a8ae-d98f07e35552,c96f7db6-0966-427b-bebb-6631acf00125,100,63.2,3,100,70,60,100,100,False,77.94
f05a0774-04fc-42dc-a046-110e5d0f9d1a,a361db93-a537-487f-ae2a-bbd166ad2d05,a08435fc-09ec-4394-ba75-f93132c67436,0.0,-2.4,19,100,90,30,100,40,False,33.92
d92cca9e-c179-44c3-8166-c6df8fe652cb,600c64a8-0925-4dcf-a823-85629ecf3ba1,df573d6e-930a-4728-979e-e11e9bf05d38,0.0,5.2,18,100,70,100,100,100,False,59.84
4afc0810-5e00-485d-8072-c759cad45a91,f8b1c77b-8b1e-4961-a578-e34b18d997e4,5aec0e46-3747-414a-a905-959e115d6ed1,33.33,33.4,16,80,70,60,100,100,False,50.28
84c0f5d9-5050-4d3b-a5c4-c0e24d012f51,ec805924-9f72-44dd-aa2d-a2a4f2ef4276,d31938b9-5aa8-45ec-a75c-5b0166da00f0,0.0,7.6,14,80,90,60,47.0,100,False,34.27
8ad14428-c9f5-4f98-84e1-0a8cec2006ca,d8162f8f-3cfa-4694-88fb-5ae06faec86a,0fa46846-d6f2-4aa5-b378-33ea74b1b167,0.0,9.8,2,60,70,100,100,40,False,30.16
4ff8b4eb-0330-4cda-a9ab-5bdebe28ff25,273f72ff-7975-4a29-8788-f7c6ee5beb8e,03e8d58a-8975-48af-a9fe-7631c384c220,0.0,0.0,0,100,70,60,100,100,False,35.0
